dialogue_id,turn_id,query,response,response_type
-2711878615100464810,1,What is the meaning of ci in police?,informant | criminal informants | informer | person who provides privileged information about a person or organization to an agency,directAnswer
-376437849607934458,1,What is the eastern-most point of mainland australia?,Cape Byron | New South Wales,clarification
4049854164546889951,1,Who has written the patriotic song kadam kadam badhaye ja khushi ke geet gaye ja?,Vanshidhar Shukla | Ram Singh Thakuri,clarification
-3468228408726391630,1,When did the colonies became the united states?,"March 1, 1781 | July 2, 1776 | September 3, 1783 | July 4, 1776",clarification
3514414141586664667,1,Who narrates the dukes of hazzard tv show?,The Balladeer | Waylon Jennings,clarification
3036700087778896814,1,How many teams make the playoffs in the nba?,16 | eight | six,clarification
519677639564477103,1,The inventor of the popular roll-film camera was?,Peter Houston,directAnswer
-4633591421944677260,1,Current captain of the england mens test cricket team?,Joe Root | Alastair Cook | Kevin Pietersen,clarification
2700833210227273840,1,When did the last season of one tree hill air?,"January 11, 2012 | April 4, 2012 | January 11 – April 4, 2012",clarification
1673777731167191575,1,Who played hank williams in the movie i saw the light?,Tom Hiddleston | Thomas William Hiddleston | Hiddleston,directAnswer
-164179465569130523,1,Who is credited with developing the scientific method?,Francis Bacon | Galileo Galilei | Aristotle | Isaac Newton,clarification
-4586025910077066427,1,Who wrote the poem do not stand at my grave and weep?,Mary Elizabeth Frye | Frye,directAnswer
7382563507292447205,1,What is the dog's name on inspector gadget?,Brain,directAnswer
-5036285988410464403,1,Who plays gisele in fast and furious 6?,Gal Gadot Varsano | Gal Gadot,directAnswer
8602947465332661005,1,Name of attorney in to kill a mockingbird?,Atticus Finch | Gregory Peck | Jeff Daniels | Ed Harris | Greg Kinnear | Rhys Ifans | Richard Thomas,clarification
8046912182434287997,1,Who sings in my way by calvin harris?,Calvin Harris | Harris,directAnswer
-1912962280082850580,1,When did the us place nuclear weapons in turkey?,1961 to 1963,directAnswer
2246893098232409191,1,Who are the three central figures in hinduism?,"Brahma, Vishnu, and Shiva | Brahma the creator, Vishnu the preserver, Shiva the destroyer",directAnswer
7635846020280787536,1,When did jersey shore family vacation episode 3 air?,"April 12, 2018 | August 30, 2018 | September 5, 2019",clarification
6654149506978309894,1,Who invented the system of latitudes and longitudes in 2nd century a.d?,Marinus | Marinus of Tyre | Claudius Ptolemy | Ptolemy,clarification
-8835292175356760541,1,Who won the 2013 america's got talent?,Kenichi Ebina,directAnswer
8170650277582238750,1,Who killed will jackson's wife in wentworth?,Frank Doyle,directAnswer
-6660773783523571339,1,What is the largest bill made in the us?,"10,000 | $10,000 | 1,000 | $1,000 | 5,000 | $5,000 | 500 | $500 | 100,000 | $100,000",clarification
868307689117499388,1,Who plays the leprechaun in the leprechaun movie?,Warwick Davis | Dylan Postl | Linden Porco,clarification
397520341269246278,1,Who played q on star trek next generation?,John de Lancie,directAnswer
523741593356588219,1,Who is the current receiver general of canada?,Minister of Public Services and Procurement | Carla Qualtrough | Judy Foote | Diane Finley,clarification
4538565787482403359,1,When did the first pokemon movie come out?,"July 18, 1998 | November 10, 1999",clarification
-3851360129974845835,1,Who plays johnny lawrence in the karate kid?,William Zabka,directAnswer
-5961953397065957869,1,When did lost in space air on tv?,"September 15, 1965 | September 15, 1965 – March 6, 1968 | April 13, 2018 | April 13, 2018 - December 24, 2019 | May 5, 2013",clarification
7601253788127645769,1,Who became president of the republic of china after the overthrow of the qing dynasty?,Yuan Shikai | Sun Wen | Sun Yat-sen,clarification
1442949720319912555,1,Who played eddie on fresh off the boat?,Hudson Yang,directAnswer
-3007427207807477175,1,What popular cartoon was created by a risd graduate?,The Cleveland Show | American Dad! | Family Guy,clarification
-1848218083180979577,1,Who wrote the song angel in the morning?,Chip Taylor,directAnswer
5847641587984249627,1,Who is the longest serving coach for vodafone warriors?,Ivan Cleary,directAnswer
-4832956001585501361,1,Where is disney land located in the united states?,"Anaheim, California, United States | Disneyland Resort, 1313 Disneyland Dr, Anaheim, California, United States | 33.81°N 117.92°W",clarification
4752829389087727691,1,Where was beasts of the southern wild filmed?,"Montegut, Louisiana | Montegut | Terrebonne Parish town Montegut | Terrebonne Parish, Louisiana, United States",directAnswer
3290096170852363061,1,When does the flash season 4 start cw?,"October 10, 2017",directAnswer
-6075526542288860525,1,Who topped the charts in 2002 with imagine?,Eva Cassidy | Cassidy | Eva Marie Cassidy,directAnswer
-1674913842473024073,1,Which state has the most coastline in the us?,Alaska | Florida,clarification
515847854197177035,1,Where is michelangelo's david in florence italy?,Galleria dell'Accademia,directAnswer
-7077726055134514365,1,Who composed the pirates of the caribbean theme song?,"Klaus Badelt | Hans Zimmer | Hans Zimmer, Rodrigo y Gabriela | Geoff Zanelli",clarification
4841650249938535070,1,What is the setting of the play macbeth?,"Scotland | Inverness, Dunsinane",clarification
3506084177031494214,1,Who plays emma's son in life unexpected?,Landon Liboiron,directAnswer
2589698675101585353,1,When did the vikings last play on thanksgiving?,"November 23, 2017",directAnswer
2725335397569975145,1,Who sings let it go at the end of the movie?,Demi Lovato | Demetria Devonne Lovato,directAnswer
-455998032194355871,1,Who did kobe bryant score 81 points on?,Toronto Raptors,directAnswer
-1842840708752197680,1,When was santa claus is coming to town movie made?,"December 13, 1970",directAnswer
2238637590520776850,1,When does next episode of my hero academia come out?,"September 30, 2017 | September 23, 2017 | September 16, 2017",clarification
6506824030465662343,1,What is the si unit of time period?,second,directAnswer
725142630186889333,1,Who did don mail meditations in an emergency to?,Anna M. Draper | Anna Draper | Melinda Page Hamilton,clarification
-5669338135924918919,1,Jon b are you still down release date?,"January 13, 1998 | March 26, 2002",clarification
-3259873796234534599,1,What is the name of the waterfall in zimbabwe?,"Bridal Veil Falls (Chimanimani) | Chimanimani | Bridal Veil Falls | Mutarazi Falls | Mutarazi | Victoria Falls | Mosi-oa-Tunya | ""The Smoke That Thunders""",clarification
2308638966704081014,1,In which country are the cities of asyut sohag and luxor?,Egypt | Arab Republic of Egypt,directAnswer
-7717176025538546355,1,Who sang on the banks of the river?,"Jiles Perry Richardson | The Big Bopper | Richardson, George Jones, and the session's producer Bill Hall | Bing Crosby | Johnny Preston",clarification
7583163288838757468,1,What player has the most super bowl appearances?,Tom Brady,directAnswer
-5811304015331453130,1,When will the first tesla model 3 be delivered?,"July 7, 2017 | July 28, 2017",clarification
2889592827007228975,1,Who decided to use agent orange in vietnam?,Ngô Đình Diệm | Ngo Dinh Diem | Diệm | John F. Kennedy | Jack | Kennedy | John Fitzgerald Kennedy | JFK | United States | United States of America | U.S. | USA,clarification
3444420842714324334,1,When did the army air corp become the air force?,"June 20, 1941 | September 18, 1947",clarification
-8434678371817632975,1,Who was a at the beginning of pretty little liars?,Mona Vanderwaal | Mona | Janel Parrish,clarification
7798575718048214628,1,When were the pokémon playing cards first released by the pokémon company?,July 2003,directAnswer
-6622359508878854922,1,Who sings the chorus in eminem song space bound?,Steve McEwan,directAnswer
-4900778569165057774,1,When did the xbox 360 arcade come out?,"October 27, 2007",directAnswer
8852381888415725059,1,Journal of optics a pure and applied optics abbreviation?,J. Opt.,directAnswer
8292189323240390222,1,Who played the real big momma in big mommas house?,Ella Mitchell,directAnswer
928771654241286778,1,Who plays pride's daughter on ncis new orleans?,Caswell | Shanley Caswell,directAnswer
1189725798635244569,1,Where in the us has hosted the olympics?,Atlanta | St. Louis | Los Angeles | Salt Lake City | Lake Placid | Squaw Valley,clarification
-1427862221404236409,1,What part of florida is florida international university?,"University Park, Florida | University Park | South Florida",directAnswer
2205307574948120843,1,How many layers are there in osi model?,7 | 8,clarification
6958702183059501166,1,What is the 1st element in the periodic table?,H | Hydrogen,directAnswer
-3280469526551643874,1,What was the capital of a large area of the spanish empire?,Muslim Maynila | Manila | Council of the Indies | Council of Castile | junta | standing committee,clarification
-4760471129755074699,1,Who won the nba mvp of the regular season?,"Russell Westbrook | Russell Westbrook III | Westbrook | Wardell Stephen ""Steph"" Curry II | Stephen Curry | Curry | Steph Curry",clarification
-3719849083000181386,1,When was the king james version of the bible first printed?,1611 | 1982,clarification
1167356446337008630,1,When did the black death start in the uk?,June 1348 | 1665,clarification
5404241316310930968,1,Who were the first european to reach the americas and when did they arrive?,Norsemen | 986,clarification
411816447422254238,1,Who created the declaration of the rights of man?,Jean-Jacques-François Le Barbier | Marquis de Lafayette | Honoré Mirabeau | Abbé Sieyès | Thomas Jefferson | National Constituent Assembly | Louis Antoine Léon de Saint-Just | Marie-Jean Hérault de Séchelles,clarification
1054045386475108818,1,Biggest state in terms of area in india?,Rajasthan,directAnswer
-4988966900977295714,1,Where is the tigris and euphrates river valley located?,"Western Asia | Asia | Iraq and parts of Turkey, Syria, Iran, Saudi Arabia, Kuwait, and Jordan",clarification
-4134620138556153962,1,First multi purpose river valley project in india?,Damodar Valley Corporation | DVC,directAnswer
969150327819152892,1,The pair of hand drums used in indian classical music is called?,"Tabla | ganjira | kanjira | khanjiri | khanjira | kanjira, khanjira, khanjiri or ganjira",clarification
5649940557798020127,1,When did the kokoda war start and end?,"July 21, 1941 | 21 July 1942 | 16 November 1942 | November 16, 1942",clarification
8643312430506346423,1,Who threw the overalls in mistress murphy's chowder?,Mrs. Murphy | the mick,clarification
-4678251471431725543,1,When did home video games first become very popular?,1980,directAnswer
4142657424831421270,1,Who composed the famous song 'sare jahan se acha'?,Muhammad Iqbal,directAnswer
-432151116502964050,1,Where is the little house in the big woods located?,"Pepin, Wisconsin | the Big Woods near Pepin, Wisconsin",directAnswer
-5227371714140394701,1,Is there any twins in the duggar family?,Yes | twice with twins,directAnswer
-2759231294897967831,1,By the early 20th century which foreign country was dominant in the caribbean?,US | America | USA | U.S. | United States | United States of America,directAnswer
-5552796092644129328,1,Who plays the beast in beauty and the beast 1991?,Robby Benson,directAnswer
6704431434460802477,1,What kind of bomb did japan drop on pearl harbor?,Penetrating | Type 99,clarification
-8275263191998109169,1,Where is st lawrence river located in canada?,"Ontario and Quebec | Gananoque, Brockville, Morristown, Ogdensburg, Massena, Cornwall, Montreal, Trois-Rivières, and Quebec City",clarification
-3141166373730898683,1,Who owns the golden nugget in atlantic city?,"Trump Entertainment Resorts | Landry's, Inc.",clarification
8866191474728021976,1,Where is the new york cut on a cow?,short loin,directAnswer
6784181890405018973,1,Where are fisher & paykel washing machines made?,"Australia | Thailand, China, Italy and Mexico | New Zealand | Mount Wellington, Auckland",clarification
