dialogue_id,turn_id,query,response,response_type
hobby_level2_dial21,3,What was the reception to Fleming's initial James Bond novel?,"Fleming's first Bond novel, Casino Royale, was a success with three print runs being commissioned to cope with the demand.",directAnswer
hobby_level2_dial21,4,How did Fleming die?,Fleming died at age 56 at Kent and Canterbury Hospital in the early morning of 12 August 1964 following a heart attack the previous day.,directAnswer
food_level2_dial4,1,What should a person do if they accidentally eat a poisonous mushroom?,"I could find the specific information you are looking for, but I did discover that individuals ingesting less poisonous mushrooms usually respond well to treatment, but some are so toxic that even with prompt treatment, mortality is high.",noAnswerButRelevantInfo
food_level2_dial4,2,What is the most lethal variety of mushroom?,"I did not find the most lethal, but I did find of the most lethal five species belong to the genus Amanita, and two belong to the genus Cortinarius.",noAnswerButRelevantInfo
food_level2_dial4,3,What is a common purpose for mushroom hunting?,"Mushroom hunting is the activity of gathering mushrooms in the wild, typically for culinary use.",directAnswer
food_level2_dial4,4,What gives mushrooms psychotropic properties?,"""Magic mushrooms"" contain psilocybin which is rapidly dephosphorylated in the body to psilocin, which is an agonist for several serotonin receptors.",directAnswer
food_level2_dial4,5,How can you tell the difference between a normal mushroom and a psychotropic mushroom?,"I was unable to find a direct answer to that, but I did find that eating mushrooms gathered in the wild is risky and should only be undertaken by people knowledgeable in mushroom identification.",noAnswerButRelevantInfo
food_level2_dial4,6,What makes a mushroom toxic to consume?,"Mushrooms toxins are secondary metabolites and can differ markedly in toxicity. Most ""poisonous"" mushrooms contain gastrointestinal irritants that that cause vomiting and diarrhea, however, there are a number of recognized mushroom toxins with specific, sometimes deadly, effects.",directAnswer
hobby_level3_dial1,1,What is the purpose of running up the score?,"There are several reasons a coach may want to run up the score of a team, such as doing so to impress other coaches and sportswriters, to allow players to gain more experience, or to prevent a comeback by the opposing team.",directAnswer
hobby_level3_dial1,2,Are there sports that allow a game to be automatically won if a team runs up the score to a certain extent?,"Some forms of basketball utilize the Elam ending, where the game ends when a team reaches a target score.",directAnswer
hobby_level3_dial1,3,What are some example of running up the score outside of the sports world?,"In 1995, Florida college football coach Steve Spurrier ran up the score against opponent Georgia in order to humiliate the other team. The game ended with a final score of 52-17, and stands as a record of the most points ever scored by an opposing team at Sanford Stadium. Similarly, in 1916, Georgia Tech led by coach John Heisman defeated the Cumberland College Bulldogs with a score of 222–0 . Heisman ran up the score in order to avenge an embarrassing loss earlier in the year to a Cumberland baseball team. Would you like to know more about either of these games or other examples of running up the score in the sports world?",clarification
hobby_level3_dial1,4,Does any memorabilia of the Cumberland vs. Georgia Tech game currently exist?,"Yes, in fact the game ball was kept with the score written on it as a memento. It sold at auction in 2014 for $40,388, with the buyer intending to donate it back to Georgia Tech.",directAnswer
hobby_level3_dial1,5,"Has Georgia Tech been involved in any other big, historical sports games?","Tech has seventeen varsity sports: football, baseball, softball, volleyball, golf, and men's and women's tennis, basketball, swimming and diving, track and field, and cross country. Which sport are you interested in?",clarification
hobby_level3_dial1,6,I am interested in football.,"Arguably their most historically noteworthy game happened in 1956, when the Georgia Tech Yellow Jackets played in the first integrated Sugar Bowl game under civil rights advocate Blake Van Leer's tenure.",directAnswer
hobby_level1_dial18,1,How do sports improve physical health?,"Physical exercise is important for maintaining physical fitness and can contribute to maintaining a healthy weight, regulating the digestive system, building and maintaining healthy bone density, muscle strength, and joint mobility, promoting physiological well-being, reducing surgical risks, and strengthening the immune system.",directAnswer
hobby_level1_dial18,2,What is the difference between amateur and professional sports?,Professional sports is different from amature sports in that the athletes in profressional sports are compensated for their performance.,directAnswer
hobby_level1_dial18,3,Tell me more about how finances differ in amateur and professional sports.,"In professional sports, the player are financially compensated for their performance, whereas in amateur sports, the players are largely or entirely without such remuneration.",directAnswer
hobby_level1_dial18,4,What is the highest payed professional sport?,"I'm sorry, but I couldn't find the information you requested. However, I did find that Conor McGregor was ranked as the world's highest paid athlete by Forbes in 2021, earning a reported $180 million.",noAnswerButRelevantInfo
hobby_level1_dial18,5,Which pro sports player in the world has the highest paying contract without endorsements ?,"I couldn't find an exact answer but lists include the contract's signing bonuses but exclude thing such as options, buyouts, and endorsement deals. In addition, sometimes the contracts may be terminated and does not reflect the actual money athletes may earn.",noAnswerButRelevantInfo
hobby_level1_dial18,6,Who does Patrick Mahomes play for?,Patrick Mahomes plays for the Kansas City Chiefs.,directAnswer
food_level1_dial12,1,Margarine is composed of what type of oil?,"Although originally made from animal fats, most margarine consumed today is made from vegetable oil.",directAnswer
food_level1_dial12,2,How is the vegetable oil transformed into margarine?,Oils undergo a full or partial hydrogenation to solidify them.,directAnswer
food_level1_dial12,3,How is margarine manufactured?,"The basic method of making margarine today consists of emulsifying a blend of oils and fats from vegetable and animal sources, which can be modified using fractionation, interesterification or hydrogenation, with skimmed milk which may be fermented or soured, salt, citric or lactic acid, chilling the mixture to solidify it, and working it to improve the texture.To produce margarine, first oils and fats are extracted, e.g. by pressing from seeds, and then refined.",directAnswer
food_level1_dial12,4,"Okay, so what kinds of animal fats are used in making margarine?","Margarine was originally made from animal fats, however most margarine consumed today is made from vegetable oil. It was first made in France in 1869, and was created by Hippolyte Mège-Mouriès in response to a challenge by Emperor Napoleon III to create a butter substitute from beef tallow for the armed forces and lower classes.",noAnswerButRelevantInfo
food_level1_dial12,5,What part of the world is margarine most popular in?,"Sorry, I did not find any useful information.",noAnswerNoRelevantInfo
